"t"	"thtlc"	"el"	"ail"	"rdr"	"vt"	"alpha"	"beta"	"phi"	"theta"	"psi"	"p"	"q"	"r"	"x9"	"x10"	"alt"	"power"	"nz"	"ps"	"ny_r"
5.000000000000000e-01	0.000000000000000e+00	-4.500431771037854e-02	-1.449817874479485e-03	7.647438084259582e-03	5.549810074111889e+02	1.446925469444603e-02	3.971017406570906e-03	7.762427045194733e-01	-1.256575548282109e+00	-7.758104042707528e-01	5.499335893545411e-05	2.679205678391332e-02	9.749747780433832e-03	5.348654090171139e+01	-5.913664056340757e+01	3.338100936574513e+03	5.458775938537578e+00	3.026604006763516e-02	-7.675513382950993e-05	1.444553861172462e-03
5.100000000000000e-01	0.000000000000000e+00	-4.498267316965791e-02	-1.430657256989086e-03	7.802072867027064e-03	5.552732767418630e+02	1.431383770836955e-02	3.987681628562425e-03	7.754395875795278e-01	-1.256449874376435e+00	-7.749653062387579e-01	6.268364791311046e-05	2.773821545496140e-02	9.944763246394039e-03	5.463459010616160e+01	-6.031819172850150e+01	3.332799754041364e+03	5.404460212008506e+00	3.016937192110576e-02	-7.858206053746236e-05	1.491728193050198e-03
5.200000000000000e-01	0.000000000000000e+00	-4.494943160056158e-02	-1.410758027402043e-03	7.953782441425658e-03	5.555652773682787e+02	1.416769375358783e-02	4.002337863769923e-03	7.746128448281033e-01	-1.256318647392705e+00	-7.740952462597492e-01	7.031001441355971e-05	2.866075744491317e-02	1.013426762204049e-02	5.578558339870619e+01	-6.149968833823852e+01	3.327496138345137e+03	5.350684927442490e+00	3.007122420865763e-02	-8.039241024488845e-05	1.538906451721983e-03
5.300000000000000e-01	0.000000000000000e+00	-4.490529380728729e-02	-1.390178913286647e-03	8.102474346390141e-03	5.558570111983449e+02	1.403050161862317e-02	4.015047409112120e-03	7.737632020887582e-01	-1.256181984612395e+00	-7.732009862514094e-01	7.790229925946545e-05	2.955887323782189e-02	1.031812506338789e-02	5.693952332681020e+01	-6.268112928739163e+01	3.322190093737028e+03	5.297444710716041e+00	2.997251001387255e-02	-8.218666347884222e-05	1.586046929245284e-03
5.400000000000000e-01	0.000000000000000e+00	-4.485095512813323e-02	-1.368978444165918e-03	8.248063505766042e-03	5.561484801272900e+02	1.390193336790716e-02	4.025873458094725e-03	7.728914204782522e-01	-1.256040011429994e+00	-7.722833236248947e-01	8.546812020602793e-05	3.043186853019729e-02	1.049621477205682e-02	5.809641302689979e+01	-6.386251344479645e+01	3.316881624571141e+03	5.244734244146349e+00	2.987408541514923e-02	-8.396368092750157e-05	1.633108258073496e-03
5.500000000000000e-01	0.000000000000000e+00	-4.478708964673246e-02	-1.347214162723338e-03	8.390471601462241e-03	5.564396860219241e+02	1.378166429404172e-02	4.034879359971735e-03	7.719982642542462e-01	-1.255892854582373e+00	-7.713430590388362e-01	9.301154414210032e-05	3.127912795748576e-02	1.066842850646944e-02	5.925625583059198e+01	-6.504383965870950e+01	3.311570735226333e+03	5.192548260187654e+00	2.977676159880907e-02	-8.572218104687422e-05	1.680050210979142e-03
5.600000000000001e-01	0.000000000000000e+00	-4.471435019205307e-02	-1.324942624802859e-03	8.529627073450992e-03	5.567306307206394e+02	1.366937291779903e-02	4.042128619745427e-03	7.710845008153019e-01	-1.255740642148784e+00	-7.703809963993397e-01	1.005330870901886e-04	3.210011509407036e-02	1.083467058184958e-02	6.041905526469467e+01	-6.622510675680826e+01	3.306257430106210e+03	5.140881541431247e+00	2.968130485909608e-02	-8.746074006079781e-05	1.726833701053872e-03
5.700000000000001e-01	0.000000000000000e+00	-4.463336833839815e-02	-1.302219399408896e-03	8.665465119767905e-03	5.570213160334102e+02	1.356474098812157e-02	4.047684898166371e-03	7.701509007008818e-01	-1.255583503550860e+00	-7.693979428599863e-01	1.080297142064519e-04	3.289437245327081e-02	1.099485787022266e-02	6.158481505120668e+01	-6.740631354619110e+01	3.300941713639131e+03	5.089728920605466e+00	2.958843659817696e-02	-8.917779196093981e-05	1.773420781708461e-03
5.800000000000000e-01	0.000000000000000e+00	-4.454475440540571e-02	-1.279099068706330e-03	8.797927696511960e-03	5.573117437417927e+02	1.346745348212212e-02	4.051612011733421e-03	7.691982375913496e-01	-1.255421569552615e+00	-7.683947088218324e-01	1.154948397807017e-04	3.366152148734348e-02	1.114891980041573e-02	6.275353910731766e+01	-6.858745881337731e+01	3.295623590278205e+03	5.039085280575700e+00	2.949883332614104e-02	-9.087162850679758e-05	1.819774646672810e-03
5.900000000000000e-01	0.000000000000000e+00	-4.444909745804876e-02	-1.255635228020508e-03	8.926963517845504e-03	5.576019155989255e+02	1.337719860508374e-02	4.053973932693715e-03	7.682272883079697e-01	-1.255254972260444e+00	-7.673721079334086e-01	1.229183272364031e-04	3.440126258748143e-02	1.129679835805746e-02	6.392523154540821e+01	-6.976854132430717e+01	3.290303064501294e+03	4.988945554344386e+00	2.941312666100031e-02	-9.254039922569843e-05	1.865859629995948e-03
6.000000000000000e-01	0.000000000000000e+00	-4.434696530663531e-02	-1.231880485837244e-03	9.052528055994239e-03	5.578918333295288e+02	1.329366779045980e-02	4.054834789042681e-03	7.672388328129077e-01	-1.255083845123121e+00	-7.663309570907213e-01	1.302864891306736e-04	3.511337508381433e-02	1.143844808557815e-02	6.509989667304976e+01	-7.094955982434178e+01	3.284980140811010e+03	4.939304725051009e+00	2.933190332868943e-02	-9.418211141279941e-05	1.911641206046030e-03
6.100000000000000e-01	0.000000000000000e+00	-4.423890450680829e-02	-1.207886463802815e-03	9.174583541247242e-03	5.581814986299051e+02	1.321655569987393e-02	4.054258864524031e-03	7.662336542092298e-01	-1.254908322931805e+00	-7.652720764372515e-01	1.375820871542836e-04	3.579771724540855e-02	1.157383608220970e-02	6.627753899300464e+01	-7.213051303826322e+01	3.279654823734716e+03	4.890157825972108e+00	2.925570516306568e-02	-9.579463013108754e-05	1.957085989510336e-03
6.200000000000000e-01	0.000000000000000e+00	-4.412542843711296e-02	-1.183698660624036e-03	9.293095729977016e-03	5.584709131729254e+02	1.314556930865036e-02	4.052308380154063e-03	7.652125038982645e-01	-1.254728534488818e+00	-7.641962554170834e-01	1.448279493946900e-04	3.645416528870848e-02	1.170293595319173e-02	6.745816272864502e+01	-7.331139966025471e+01	3.274327117721023e+03	4.841499931675726e+00	2.918505881843713e-02	-9.737829742476712e-05	2.002162623258548e-03
6.300000000000000e-01	0.000000000000000e+00	-4.400705959735643e-02	-1.159357504754444e-03	9.408034641061739e-03	5.587600786033943e+02	1.308041256668440e-02	4.049046161443209e-03	7.641761428261152e-01	-1.254544613503877e+00	-7.631042952385336e-01	1.520750633395364e-04	3.708263636072254e-02	1.182573121383743e-02	6.864177244461166e+01	-7.449221837195499e+01	3.268997027280622e+03	4.793326167856761e+00	2.912045690964280e-02	-9.893491437790878e-05	2.046840675558480e-03
6.400000000000000e-01	0.000000000000000e+00	-4.388435505885831e-02	-1.134912641995563e-03	9.519382764289772e-03	5.590489965236278e+02	1.302076585448679e-02	4.044540848378170e-03	7.631254230508226e-01	-1.254356715632486e+00	-7.619970872852609e-01	1.592819551972447e-04	3.768323818728379e-02	1.194222981019121e-02	6.982837415948593e+01	-7.567296787761185e+01	3.263664557233350e+03	4.745631731766681e+00	2.906228365367365e-02	-1.004605852604177e-04	2.091088439996826e-03
6.500000000000000e-01	0.000000000000000e+00	-4.375784773585219e-02	-1.110411821038984e-03	9.627127606869403e-03	5.593376685065806e+02	1.296631787934746e-02	4.038859990135165e-03	7.620611796232357e-01	-1.254164994052794e+00	-7.608755055743969e-01	1.664116010292657e-04	3.825611909589815e-02	1.205244825561299e-02	7.101797383128348e+01	-7.685364687456259e+01	3.258329712376196e+03	4.698411865082648e+00	2.901089273904298e-02	-1.019518022383481e-04	2.134875665064170e-03
6.600000000000000e-01	0.000000000000000e+00	-4.362804519937351e-02	-1.085900581073992e-03	9.731261492345449e-03	5.596260960961849e+02	1.291676639389558e-02	4.032069882023212e-03	7.609842280317217e-01	-1.253969598903748e+00	-7.597404042376699e-01	1.734341146588645e-04	3.880146409934806e-02	1.215641122873146e-02	7.221057732203089e+01	-7.803425405248879e+01	3.252992497475538e+03	4.651661853264257e+00	2.896660930835744e-02	-1.034056104229227e-04	2.178173619242216e-03
6.700000000000000e-01	0.000000000000000e+00	-4.349542967725955e-02	-1.061422251787575e-03	9.831781560599240e-03	5.599142808073503e+02	1.287181819609950e-02	4.024235565484131e-03	7.598953642021672e-01	-1.253770677285085e+00	-7.585926175214063e-01	1.803267476711203e-04	3.931949489569241e-02	1.225415157344409e-02	7.340619039776556e+01	-7.921478809341637e+01	3.247652917267141e+03	4.605377025553537e+00	2.892972995831696e-02	-1.048196078705325e-04	2.220955091003782e-03
6.800000000000000e-01	0.000000000000000e+00	-4.336045805414940e-02	-1.037017953364416e-03	9.928689767848635e-03	5.602022241259641e+02	1.283118912926682e-02	4.015420828092535e-03	7.587953644979766e-01	-1.253568373257338e+00	-7.574329597865295e-01	1.870738894129266e-04	3.981046986826659e-02	1.234571029891713e-02	7.460481872853583e+01	-8.039524767171552e+01	3.242310976456160e+03	4.559552754974948e+00	2.890052273971482e-02	-1.061919455827369e-04	2.263194388812808e-03
6.900000000000001e-01	0.000000000000000e+00	-4.322356187148394e-02	-1.012726596486899e-03	1.002199288664801e-02	5.604899275088910e+02	1.279460408204433e-02	4.005688203555838e-03	7.576849857200737e-01	-1.253362827841833e+00	-7.562622255085608e-01	1.936670669929910e-04	4.027468408568244e-02	1.243113657958559e-02	7.580646788840087e+01	-8.157563145410077e+01	3.236966679717137e+03	4.514184458335385e+00	2.887922715743760e-02	-1.075213275062638e-04	2.304867341124347e-03
7.000000000000001e-01	0.000000000000000e+00	-4.308514732750599e-02	-9.885848823351030e-04	1.011170250588826e-02	5.607773923839734e+02	1.276179698841805e-02	3.995098971714249e-03	7.565649651069005e-01	-1.253154179020689e+00	-7.550811892776187e-01	2.001049452818353e-04	4.071246930182827e-02	1.251048775515327e-02	7.701114335543080e+01	-8.275593809963095e+01	3.231620031694004e+03	4.469267596224173e+00	2.886605417046520e-02	-1.088070105330093e-04	2.345951296384572e-03
7.100000000000000e-01	0.000000000000000e+00	-4.294559527726008e-02	-9.646273025868093e-04	1.019783503079680e-02	5.610646201500310e+02	1.273251082771321e-02	3.983713158540778e-03	7.554360203344179e-01	-1.252942561736821e+00	-7.538906057984193e-01	2.063933269117956e-04	4.112419395586888e-02	1.258382933059273e-02	7.821885051170655e+01	-8.393616625970917e+01	3.226271037000080e+03	4.424797673013071e+00	2.886118619187085e-02	-1.100488045000379e-04	2.386425123030773e-03
7.200000000000000e-01	0.000000000000000e+00	-4.280526123259265e-02	-9.408861394174914e-04	1.028041168293760e-02	5.613516121768613e+02	1.270649762459427e-02	3.971589536141231e-03	7.542988495161052e-01	-1.252728107893935e+00	-7.526912098902762e-01	2.125451522770222e-04	4.151026317224554e-02	1.265123497614534e-02	7.942959464332000e+01	-8.511631457808291e+01	3.220919700218075e+03	4.380770236856270e+00	2.886477708882109e-02	-1.112470721895827e-04	2.426269209491359e-03
7.300000000000000e-01	0.000000000000000e+00	-4.266447536215190e-02	-9.173914655003260e-04	1.035945850021110e-02	5.616383698052392e+02	1.268351844906488e-02	3.958785622754210e-03	7.531541312029605e-01	-1.252510946356533e+00	-7.514837164871002e-01	2.185804995334794e-04	4.187111876067599e-02	1.271278652732120e-02	8.064338094037385e+01	-8.629638169084387e+01	3.215566025900085e+03	4.337180879690394e+00	2.887695218257576e-02	-1.124027293290449e-04	2.465465464185854e-03
7.400000000000000e-01	0.000000000000000e+00	-4.252354249138793e-02	-8.941711440061865e-04	1.043500633685429e-02	5.619248943469172e+02	1.266334341646793e-02	3.945357682751120e-03	7.520025243835006e-01	-1.252291202949909e+00	-7.502688206374000e-01	2.245265845989458e-04	4.220723921615442e-02	1.276857398489921e-02	8.186021449698173e+01	-8.747636622642815e+01	3.210210018567594e+03	4.294025237234503e+00	2.889780824848806e-02	-1.135172445909942e-04	2.503997315524901e-03
7.500000000000000e-01	0.000000000000000e+00	-4.238274210255263e-02	-8.712508286036454e-04	1.050709086344069e-02	5.622111870846253e+02	1.264575168748551e-02	3.931360726636161e-03	7.508446684837607e-01	-1.252069000460152e+00	-7.490471975042815e-01	2.304177611530143e-04	4.251913971895154e-02	1.281869551492704e-02	8.308010031126813e+01	-8.865626680561613e+01	3.204851682711478e+03	4.251298988990082e+00	2.892741351600446e-02	-1.145926395931689e-04	2.541849711910262e-03
7.600000000000000e-01	0.000000000000000e+00	-4.224234050507105e-02	-8.486539633964966e-04	1.057575112493787e-02	5.624972492849190e+02	1.263052811726142e-02	3.916848754754018e-03	7.496811900967291e-01	-1.251844460347123e+00	-7.478195086378681e-01	2.362867425310920e-04	4.280735854213402e-02	1.286325504293576e-02	8.430304335733683e+01	-8.983608205071776e+01	3.199491022809954e+03	4.208997857626012e+00	2.896581412997469e-02	-1.156307202787106e-04	2.579008704613692e-03
7.700000000000000e-01	0.000000000000000e+00	-4.210268475248480e-02	-8.264056178473586e-04	1.064102244320227e-02	5.627830822811077e+02	1.261743624435436e-02	3.901877677978883e-03	7.485127645612474e-01	-1.251617718344214e+00	-7.465864602829347e-01	2.420836717912917e-04	4.307239363244916e-02	1.290235059947324e-02	8.552904935002623e+01	-9.101581067559397e+01	3.194128043519933e+03	4.167117610885868e+00	2.901305544673436e-02	-1.166268236268067e-04	2.615458252618576e-03
7.800000000000000e-01	0.000000000000000e+00	-4.196406623296445e-02	-8.045353062128201e-04	1.070295462192799e-02	5.630686873212422e+02	1.260625586022385e-02	3.886503009288605e-03	7.473400435746608e-01	-1.251388906012505e+00	-7.453487362154659e-01	2.477667030309674e-04	4.331487288528694e-02	1.293610441641822e-02	8.675812402183861e+01	-9.219545140098489e+01	3.188762749499868e+03	4.125654070956833e+00	2.906909520059346e-02	-1.175783384533256e-04	2.651184906644478e-03
7.900000000000000e-01	0.000000000000000e+00	-4.182674227663117e-02	-7.830707907019080e-04	1.076160198755810e-02	5.633540656209094e+02	1.259677975354447e-02	3.870778286044629e-03	7.461636476306872e-01	-1.251158148971716e+00	-7.441069888730569e-01	2.533095540838786e-04	4.353545086545601e-02	1.296464560689381e-02	8.799027284440595e+01	-9.337500294396987e+01	3.183395145342150e+03	4.084603100292403e+00	2.913386749129757e-02	-1.184839988072799e-04	2.686177021949477e-03
8.000000000000000e-01	0.000000000000000e+00	-4.169095303061418e-02	-7.620374888769992e-04	1.081702071836595e-02	5.636392183837611e+02	1.258880928793787e-02	3.854755229023041e-03	7.449841736432627e-01	-1.250925568854367e+00	-7.428618463010130e-01	2.586914735933312e-04	4.373478288329566e-02	1.298810565793038e-02	8.922550109217831e+01	-9.455446402797168e+01	3.178025235589070e+03	4.043960599602811e+00	2.920729650721825e-02	-1.193428755721500e-04	2.720424175840764e-03
8.100000000000001e-01	0.000000000000000e+00	-4.155692145905086e-02	-7.414584736538191e-04	1.086926884445516e-02	5.639241468015138e+02	1.258215440197278e-02	3.838483742414561e-03	7.438021949465410e-01	-1.250691283305778e+00	-7.416139121523502e-01	2.638972410121771e-04	4.391352499467577e-02	1.300661843046567e-02	9.046381384242383e+01	-9.573383338275647e+01	3.172653024732814e+03	4.003722507855031e+00	2.928929652535311e-02	-1.201543764658840e-04	2.753917167674636e-03
8.200000000000001e-01	0.000000000000000e+00	-4.142485334308672e-02	-7.213544733014430e-04	1.091840624775962e-02	5.642088520539490e+02	1.257663360916501e-02	3.822011913824553e-03	7.426182612948936e-01	-1.250455405984072e+00	-7.403637656877943e-01	2.689171666028147e-04	4.407233400099687e-02	1.302032015934467e-02	9.170521597522875e+01	-9.691310974443383e+01	3.167278517215465e+03	3.963884802272775e+00	2.937977191132575e-02	-1.209182460408980e-04	2.786648018856502e-03
8.300000000000001e-01	0.000000000000000e+00	-4.129493728087537e-02	-7.017438714422941e-04	1.096449466204348e-02	5.644933353089132e+02	1.257207399797746e-02	3.805386014273016e-03	7.414328988629100e-01	-1.250218046560172e+00	-7.391119617757820e-01	2.737470914371885e-04	4.421186744919005e-02	1.302934945331974e-02	9.294971217349740e+01	-9.809229185545674e+01	3.161901717429007e+03	3.924443498336495e+00	2.947861711938578e-02	-1.216345656840757e-04	2.818609972840880e-03
8.400000000000000e-01	0.000000000000000e+00	-4.116734468757851e-02	-6.826427070521461e-04	1.100759767290117e-02	5.647775977223175e+02	1.256831123182010e-02	3.788650498194587e-03	7.402466102453975e-01	-1.249979310717801e+00	-7.378590308924600e-01	2.783883873967892e-04	4.433278363171705e-02	1.303384729505051e-02	9.419730692295219e+01	-9.927137846462162e+01	3.156522629715318e+03	3.885394649783382e+00	2.958571669240884e-02	-1.223037536167689e-04	2.849797495131398e-03
8.500000000000000e-01	0.000000000000000e+00	-4.104222979536594e-02	-6.640646744601191e-04	1.104778071775739e-02	5.650616404381381e+02	1.256518954904999e-02	3.771848003438544e-03	7.390598744573813e-01	-1.249739300153484e+00	-7.366054791216852e-01	2.828479571726539e-04	4.443574158657022e-02	1.303395704110393e-02	9.544800451213364e+01	-1.004503683270683e+02	3.151141258366176e+03	3.846734348607364e+00	2.970094526189658e-02	-1.229265648947971e-04	2.880206273280791e-03
8.600000000000000e-01	0.000000000000000e+00	-4.091972965341564e-02	-6.460211233486842e-04	1.108511108586712e-02	5.653454645884158e+02	1.256256176297128e-02	3.755019351268802e-03	7.378731469341043e-01	-1.249498112576549e+00	-7.353517881550251e-01	2.871382342653658e-04	4.452140109727250e-02	1.302982442195426e-02	9.670180903240035e+01	-1.016292602042801e+02	3.145757607623254e+03	3.808458725059111e+00	2.982416754797667e-02	-1.235040914084476e-04	2.909833216890908e-03
8.700000000000000e-01	0.000000000000000e+00	-4.079996412791363e-02	-6.285210587536607e-04	1.111965791831558e-02	5.656290712932564e+02	1.256028926183518e-02	3.738203546363915e-03	7.366868595310276e-01	-1.249255841709120e+00	-7.340984152917573e-01	2.912771829850542e-04	4.459042269287748e-02	1.302159754198308e-02	9.795872437792896e+01	-1.028080528640835e+02	3.140371681678127e+03	3.770563947646032e+00	2.995523835940278e-02	-1.240377618824754e-04	2.938676457612702e-03
8.800000000000000e-01	0.000000000000000e+00	-4.068303590205411e-02	-6.115711410642179e-04	1.115149220801829e-02	5.659124616608308e+02	1.255824200883999e-02	3.721437776817075e-03	7.355014205238298e-01	-1.249012577286128e+00	-7.328457934388700e-01	2.952882984513949e-04	4.464346764796934e-02	1.300942687947927e-02	9.921875424571427e+01	-1.039867450806486e+02	3.134983484672262e+03	3.733046223132273e+00	3.009400259355461e-02	-1.245293418761035e-04	2.966735349146239e-03
8.900000000000000e-01	0.000000000000000e+00	-4.056903108730590e-02	-5.951757945465096e-04	1.118068669351005e-02	5.661956367877509e+02	1.255629829672079e-02	3.704757437535624e-03	7.343172151801874e-01	-1.248768405176544e+00	-7.315943316630870e-01	2.991998811298551e-04	4.468119749849388e-02	1.299346507924267e-02	1.004819021403642e+02	-1.051653356349688e+02	3.129593020698125e+03	3.695901796364040e+00	3.024029571421408e-02	-1.249808882146833e-04	2.994010429282230e-03
9.000000000000000e-01	0.000000000000000e+00	-4.045805771176993e-02	-5.793454165532771e-04	1.120731173450726e-02	5.664785977783351e+02	1.255432995774965e-02	3.688198021772305e-03	7.331346442250840e-01	-1.248523415425683e+00	-7.303444523420197e-01	3.029925907462917e-04	4.470426228948710e-02	1.297385844114073e-02	1.017481717657136e+02	-1.063438233632169e+02	3.124200293893211e+03	3.659126943967717e+00	3.039395613977614e-02	-1.253916542361138e-04	3.020501193440423e-03
9.100000000000000e-01	0.000000000000000e+00	-4.035020701169580e-02	-5.640920350180350e-04	1.123144679304907e-02	5.667613457124908e+02	1.255221946586087e-02	3.671794385863355e-03	7.319540915677503e-01	-1.248277695014196e+00	-7.290965600820687e-01	3.066343004419001e-04	4.471336465741670e-02	1.295076850271347e-02	1.030175668781314e+02	-1.075222071631869e+02	3.118805308414514e+03	3.622717993816079e+00	3.055476187923149e-02	-1.257606696233634e-04	3.046208819250248e-03
9.200000000000000e-01	0.000000000000000e+00	-4.024554205543352e-02	-5.494235642458012e-04	1.125317553487778e-02	5.670438816505836e+02	1.254986320903186e-02	3.655579149592992e-03	7.307759061344908e-01	-1.248031324042675e+00	-7.278510242094687e-01	3.101138762498237e-04	4.470921666195420e-02	1.292436372001438e-02	1.042900909429869e+02	-1.087004859412191e+02	3.113408068348379e+03	3.586671315232971e+00	3.072246870019381e-02	-1.260883564483088e-04	3.071136459274690e-03
9.300000000000000e-01	0.000000000000000e+00	-4.014411678829909e-02	-5.353463854639975e-04	1.127258103572734e-02	5.673262066477382e+02	1.254716351226313e-02	3.639583178387548e-03	7.296004181561359e-01	-1.247784379221980e+00	-7.266081944941405e-01	3.134227263001411e-04	4.469251363975044e-02	1.289481037414928e-02	1.055657472305947e+02	-1.098786586171295e+02	3.108008577730012e+03	3.550983310781558e+00	3.089683521930688e-02	-1.263752578841480e-04	3.095287966354996e-03
9.400000000000001e-01	0.000000000000000e+00	-4.004597603257451e-02	-5.218653468224538e-04	1.128974578132334e-02	5.676083217538392e+02	1.254402863757833e-02	3.623835583315477e-03	7.284279391680406e-01	-1.247536933873237e+00	-7.253684011496911e-01	3.165548008198656e-04	4.466393420443546e-02	1.286227257127643e-02	1.068445388162145e+02	-1.110567241242097e+02	3.102606840543469e+03	3.515650416264331e+00	3.107762290224456e-02	-1.266220382054008e-04	3.118667893610672e-03
9.500000000000001e-01	0.000000000000000e+00	-3.995115548750780e-02	-5.089837633934091e-04	1.130475166738303e-02	5.678902280135297e+02	1.254037278402423e-02	3.608363721087350e-03	7.272587620100862e-01	-1.247289057927835e+00	-7.241319548334140e-01	3.195065921329461e-04	4.462414024661857e-02	1.282691224260641e-02	1.081264685800516e+02	-1.122346814092269e+02	3.097202860721665e+03	3.480669100723105e+00	3.126459606371079e-02	-1.268294827879082e-04	3.141281494439490e-03
